date_mutation,valeur_fonciere,code_postal,section,type_local,surface_relle_bati,nombre_pieces_principales,surface_terrain
2014/12/12,230000,33600,CS,Maison,80,3,211
2015/5/4,183220,33600,DI,Appartement,53,3,
2015/8/27,232000,33600,EI,Maison,89,4,662
2015/9/29,288750,33600,AY,Maison,131,7,336
2016/5/10,640000,33600,AN,Maison,170,5,1000
2016/5/10,640000,33600,AN,Maison,170,5,509
2016/7/13,432824,33600,BZ,Maison,139,5,625
2016/7/13,432824,33600,BZ,Maison,139,5,1413
2016/11/29,250000,33600,CW,Maison,76,4,302
2017/5/29,205620,33600,DI,Appartement,55,3,
2017/8/31,725142,33600,EH,Maison,221,6,500
2017/8/31,725142,33600,EH,Maison,221,6,1087
2017/11/30,342000,33600,BM,Maison,80,4,144
2018/8/22,402000,33600,KC,Maison,123,6,538
2019/1/15,520000,33600,DP,Maison,99,5,548
2019/1/15,520000,33600,DP,Maison,99,5,1017
2019/5/20,10500,33600,AH,Maison,148,8,2102
2019/5/20,10500,33600,AH,Maison,148,8,1255
2019/5/29,447620,33600,AY,Maison,131,7,336
2014/6/27,540000,33600,KE,Maison,137,5,897
2015/7/31,225000,33600,CX,Maison,83,4,178
2015/10/16,324600,33600,CX,Maison,136,4,
2015/11/16,261000,33600,KK,Maison,82,4,359
2016/7/18,484000,33600,BK,Maison,128,5,698
2017/5/5,339000,33600,IM,Maison,82,4,964
2017/7/19,540000,33600,BK,Maison,97,5,565
2017/10/30,313200,33600,HC,Maison,115,3,500
2017/10/30,313200,33600,HC,Maison,115,3,199
2019/1/30,635000,33600,KE,Maison,137,5,897
2019/3/29,375204,33600,KL,Maison,80,4,500
2014/4/18,234000,33600,HY,Maison,97,6,878
2014/5/15,930000,33600,BO,Maison,244,5,1222
2014/5/15,930000,33600,BO,Maison,244,5,500
2015/7/3,550000,33600,CI,Maison,150,5,685
2015/12/10,479300,33600,BM,Maison,163,5,522
2015/12/10,479300,33600,BM,Maison,163,5,192
2016/8/4,107800,33600,ER,Appartement,25,2,
2016/8/11,474550,33600,HZ,Maison,134,5,701
2016/9/7,294800,33600,ER,Maison,90,4,302
2016/10/13,322000,33600,CP,Maison,117,6,495
2017/1/27,298000,33600,DX,Maison,109,4,542
2017/3/6,200000,33600,EV,Maison,65,3,395
2017/9/29,352880,33600,EH,Maison,120,5,588
2018/5/17,584720,33600,AN,Maison,200,4,545
2018/5/17,584720,33600,AN,Maison,200,4,500
2019/1/28,545000,33600,KD,Maison,132,5,700
2019/4/15,300000,33600,BZ,Maison,155,4,
2015/2/10,206000,33600,KD,Maison,105,5,247
2016/1/11,312000,33600,DP,Maison,121,5,266
2016/2/17,161000,33600,CW,Maison,45,2,438
2016/6/28,337000,33600,CY,Maison,116,4,209
2017/4/12,463000,33600,DO,Maison,108,5,541
2017/7/24,430000,33600,KI,Maison,143,7,1096
2018/1/15,314000,33600,KD,Maison,93,5,
2018/2/7,413500,33600,CX,Maison,108,5,272
2018/5/9,405000,33600,EH,Maison,110,4,511
2014/4/30,306000,33600,KB,Maison,230,7,
2015/3/26,240000,33600,BO,Maison,80,4,340
2015/9/30,262682,33600,ER,Maison,90,4,272
2016/9/23,99100,33600,BK,Appartement,80,2,
2017/6/16,453000,33600,KE,Maison,116,4,500
2017/6/16,453000,33600,KE,Maison,116,4,778
2017/7/17,282200,33600,CY,Maison,85,4,270
2018/4/16,105000,33600,DN,Maison,96,6,525
2018/8/28,291000,33600,HY,Maison,68,4,498
2014/2/21,168000,33600,DN,Appartement,81,5,
2014/7/7,173600,33600,DN,Appartement,81,5,
2014/7/25,300000,33600,CI,Maison,118,5,457
2015/1/29,159000,33600,DN,Appartement,81,5,
2015/10/9,164400,33600,DN,Appartement,81,5,
2016/2/24,330000,33600,CW,Maison,105,4,623
2016/2/29,360000,33600,CI,Maison,91,4,829
2016/3/11,183340,33600,DN,Appartement,93,6,
2016/11/8,190000,33600,CL,Maison,86,4,442
2016/12/21,140000,33600,DN,Appartement,68,4,
2017/2/6,165000,33600,DN,Appartement,81,5,
2017/3/1,153550,33600,DN,Appartement,81,5,
2017/3/23,143000,33600,DN,Appartement,68,4,
2017/5/2,188000,33600,DN,Appartement,81,5,
2017/8/4,137250,33600,DN,Appartement,72,4,
2017/11/15,165000,33600,BI,Maison,74,4,162
2018/2/23,170000,33600,DN,Appartement,81,5,
2018/7/10,197000,33600,DN,Appartement,68,5,
2018/9/18,217100,33600,DN,Appartement,72,4,
2019/3/5,183000,33600,DN,Appartement,81,5,
2019/6/7,200000,33600,DN,Appartement,81,5,
2019/6/19,216000,33600,DN,Appartement,81,5,
2014/6/2,275000,33600,EM,Maison,103,5,889
2014/7/28,200000,33600,BI,Maison,112,3,348
2015/5/29,207500,33600,DI,Maison,82,4,355
2015/9/9,267986,33600,KM,Maison,86,4,434
2016/1/21,295000,33600,DZ,Maison,120,5,619
2016/6/3,262000,33600,DW,Maison,98,4,360
2017/6/29,255000,33600,AY,Maison,95,5,307
2017/11/9,600000,33600,CW,Maison,124,4,707
2017/12/5,615000,33600,CW,Maison,125,5,
2017/4/13,204000,33600,BM,Maison,65,3,488
2018/6/28,491200,33600,EM,Maison,103,5,889
2018/8/31,513000,33600,IL,Maison,132,5,825
2018/9/21,557000,33600,KD,Maison,107,5,547
2018/11/6,345000,33600,DW,Maison,74,5,442
2018/11/22,394000,33600,CN,Maison,90,4,612
2014/7/4,470250,33600,IK,Maison,92,2,1576
2014/7/4,470250,33600,IK,Maison,92,2,876
2014/8/20,162500,33600,CY,Maison,56,2,
2014/8/22,203050,33600,DX,Maison,66,3,523
2014/8/28,180000,33600,CS,Maison,90,4,420
2015/1/5,222000,33600,CS,Maison,90,4,420
2015/4/24,232765,33600,CY,Maison,88,4,
2016/2/9,265000,33600,CY,Maison,82,3,
2018/2/26,362200,33600,IP,Maison,127,5,
2018/3/9,150000,33600,CY,Maison,83,3,660
2018/3/9,150000,33600,CY,Maison,83,3,60
2018/7/4,379000,33600,DP,Maison,96,5,491
2018/12/19,567500,33600,HX,Maison,141,5,
2019/2/15,490000,33600,HX,Maison,141,5,1000
2019/2/15,490000,33600,HX,Maison,141,5,1692
2019/2/25,287000,33600,BN,Maison,75,3,264
2019/2/21,910000,33600,KS,Maison,254,6,892
2019/2/21,910000,33600,KS,Maison,254,6,943
2019/4/8,240000,33600,CY,Maison,75,3,
2015/6/19,158000,33600,HY,Appartement,106,4,
2015/7/29,192100,33600,HY,Appartement,99,5,
2016/11/10,599000,33600,CW,Maison,168,4,447
2017/6/2,350000,33600,KH,Maison,120,4,813
2017/6/27,354050,33600,BM,Maison,70,3,300
2017/8/10,276500,33600,HZ,Maison,79,4,354
2017/10/5,355000,33600,CI,Maison,94,4,310
2018/2/9,290000,33600,DZ,Maison,98,5,341
2018/10/18,548000,33600,IP,Maison,121,5,633
2018/10/18,548000,33600,IP,Maison,121,5,500
2018/12/6,267000,33600,CX,Maison,60,4,283
2019/2/6,234000,33600,CS,Maison,57,3,196
2014/8/22,252000,33600,DP,Maison,87,4,656
2015/10/21,50500,33600,DN,Maison,20,1,182
2015/10/21,50500,33600,DN,Maison,74,3,182
2015/10/21,115000,33600,DN,Maison,20,1,182
2015/10/21,115000,33600,DN,Maison,74,3,182
2016/5/4,275000,33600,KB,Maison,90,4,291
2016/8/29,444000,33600,KD,Maison,84,2,639
2017/9/28,620000,33600,DR,Maison,215,6,391
2017/9/28,620000,33600,DR,Maison,215,6,500
2017/10/30,283900,33600,CX,Maison,83,4,296
2018/4/12,395000,33600,BH,Maison,66,4,541
2018/8/30,572200,33600,CX,Maison,131,5,287
2014/12/22,174000,33600,CS,Maison,80,4,660
2015/7/10,340000,33600,BH,Maison,72,4,536
2015/8/11,335000,33600,CP,Maison,125,7,1023
2016/1/14,607450,33600,AN,Maison,119,4,1203
2017/1/18,542000,33600,CN,Maison,220,6,657
2017/11/24,329850,33600,CS,Maison,80,4,660
2017/11/10,385000,33600,IL,Maison,127,6,931
2018/4/16,505000,33600,DS,Maison,137,6,484
2018/9/24,455042,33600,KK,Maison,127,4,990
2018/9/24,455042,33600,KK,Maison,127,4,990
2018/12/7,400000,33600,CP,Maison,90,3,632
2014/10/20,685410,33600,BM,Maison,139,6,805
2014/10/20,685410,33600,BM,Maison,139,6,547
2015/4/16,230000,33600,HZ,Maison,79,4,262
2015/10/8,300000,33600,ER,Maison,123,4,644
2019/4/15,270000,33600,DX,Maison,78,4,529
2014/6/4,312000,33600,KR,Maison,118,5,696
2014/8/28,385000,33600,BI,Maison,103,4,605
2014/12/2,502000,33600,KC,Maison,157,7,943
2015/3/31,112500,33600,CX,Appartement,49,2,
2015/6/29,230500,33600,DI,Maison,120,4,630
2015/10/5,226000,33600,BX,Maison,98,5,268
2017/2/28,89000,33600,CX,Appartement,33,1,
2017/5/31,340000,33600,BI,Maison,113,6,363
2017/10/4,603825,33600,BI,Maison,135,5,495
2017/11/14,285485,33600,BW,Maison,78,4,582
2018/2/21,522300,33600,DX,Maison,137,6,533
2018/10/26,505000,33600,KD,Maison,121,5,332
2018/11/26,92250,33600,DP,Maison,59,3,140
2018/12/26,331930,33600,CM,Maison,86,5,555
2014/3/31,272000,33600,DN,Maison,95,4,
2014/6/3,312520,33600,CO,Maison,115,5,603
2014/5/22,394600,33600,HX,Maison,168,5,
2014/12/29,70000,33600,DI,Appartement,29,1,
2015/2/13,78000,33600,DI,Appartement,29,1,
2015/8/31,413600,33600,KE,Maison,76,3,743
2016/3/8,185000,33600,KK,Maison,74,3,431
2017/2/23,200000,33600,HZ,Maison,90,5,1160
2017/2/23,200000,33600,HZ,Maison,90,5,505
2017/4/3,454000,33600,DE,Maison,161,6,433
2017/4/19,74000,33600,DI,Appartement,29,1,
2017/9/20,280000,33600,HZ,Maison,150,5,
2017/10/10,140000,33600,HZ,Maison,70,2,
2018/1/10,600000,33600,KH,Maison,220,7,923
2018/1/10,600000,33600,KH,Maison,80,3,787
2018/1/10,600000,33600,KH,Maison,220,7,500
2018/3/28,360000,33600,DT,Maison,99,4,715
2018/3/30,360000,33600,IL,Maison,115,4,953
2018/6/28,161680,33600,BZ,Maison,109,3,188
2018/10/31,650000,33600,CH,Maison,186,7,1500
2018/10/31,650000,33600,CH,Maison,186,7,9362
2019/1/17,260000,33600,HZ,Maison,72,3,
2019/1/25,548400,33600,DE,Maison,161,6,433
2019/5/23,265625,33600,HZ,Maison,72,3,
2019/6/25,724100,33600,DP,Maison,102,4,443
2014/1/13,209698.99,33600,CV,Appartement,66,3,
2014/2/3,323076.92,33600,CV,Appartement,92,3,
2014/3/19,226755.85,33600,CV,Appartement,64,3,
2014/4/2,250836.12,33600,CV,Appartement,83,4,
2014/4/25,221739.13,33600,CV,Appartement,65,3,
2014/4/24,98000,33600,CV,Appartement,29,1,
2014/6/11,156000,33600,CV,Appartement,49,2,
2014/7/18,250000,33600,CV,Appartement,86,4,
2014/7/22,199000,33600,CV,Appartement,64,3,
2014/7/29,283143,33600,BE,Appartement,65,3,
2014/7/16,318000,33600,CV,Appartement,92,4,
2014/8/4,279724,33600,BE,Appartement,62,3,
2014/7/30,297577,33600,BE,Appartement,66,3,
2014/9/5,183449,33600,BE,Appartement,41,2,
2014/9/11,307498,33600,BE,Appartement,73,3,
2014/9/10,189732,33600,BE,Appartement,42,2,
2014/8/26,266699,33600,BE,Appartement,61,3,
2014/10/7,277146,33600,BE,Appartement,63,3,
2014/10/24,202531,33600,BE,Appartement,46,2,
2014/10/27,198975,33600,BE,Appartement,44,2,
2014/11/19,181997,33600,BE,Appartement,42,2,
2014/12/30,204000,33600,CV,Appartement,65,3,
2014/12/30,218000,33600,CV,Appartement,62,3,
2015/2/17,270908,33600,BE,Appartement,61,3,
2015/3/10,370000,33600,CV,Appartement,109,5,
2015/3/19,298272,33600,BE,Appartement,66,3,
2015/3/27,232363,33600,BE,Appartement,54,2,
2015/3/30,168725,33600,BE,Appartement,46,2,
2015/3/26,189485,33600,BE,Appartement,43,2,
2015/5/6,213090,33600,BE,Appartement,47,2,
2015/5/5,318000,33600,CV,Appartement,98,4,
2015/5/28,390000,33600,CV,Appartement,115,5,
2015/6/5,220000,33600,CV,Appartement,62,3,
2015/7/10,199000,33600,CV,Appartement,65,3,
2015/7/6,299000,33600,CV,Appartement,84,4,
2015/7/15,321000,33600,CV,Appartement,92,4,
2015/8/4,494000,33600,AH,Maison,128,5,917
2015/8/4,494000,33600,AH,Maison,128,5,1000
2015/7/31,232363,33600,BE,Appartement,53,2,
2015/8/27,230000,33600,CV,Appartement,66,3,
2015/9/18,258000,33600,CV,Appartement,84,4,
2015/9/25,143000,33600,BI,Maison,40,2,93
2015/10/28,230000,33600,CV,Appartement,66,3,
2015/12/23,280000,33600,CV,Appartement,92,4,
2015/12/29,275000,33600,CV,Appartement,83,4,
2016/1/20,203000,33600,CV,Appartement,65,3,
2016/3/3,285000,33600,CV,Appartement,84,4,
2016/4/12,283620,33600,BE,Appartement,72,3,
2016/6/14,315000,33600,BE,Appartement,96,4,
2016/6/14,339000,33600,BE,Appartement,96,4,
2016/10/24,300000,33600,CW,Maison,105,4,128
2016/11/14,330000,33600,CV,Appartement,84,4,
2016/12/16,326650,33600,IM,Maison,128,5,500
2016/12/16,326650,33600,IM,Maison,128,5,792
2017/8/28,312000,33600,DN,Maison,80,4,225
2017/11/16,310000,33600,CV,Appartement,83,4,
2017/12/19,392400,33600,EN,Maison,118,5,760
2018/2/23,250000,33600,BI,Maison,40,2,93
2018/3/16,320000,33600,CV,Appartement,86,4,
2018/4/4,177500,33600,CV,Appartement,49,2,
2018/3/30,250000,33600,CV,Appartement,65,3,
2018/5/25,382100,33600,CW,Maison,85,4,497
2018/6/27,310000,33600,CV,Appartement,83,4,
2018/6/22,251000,33600,CV,Appartement,63,3,
2019/2/8,137600,33600,CV,Appartement,29,1,
2019/4/18,325000,33600,DN,Maison,80,4,225
2019/4/29,126600,33600,BY,Maison,50,2,409
2019/6/27,470000,33600,IL,Maison,88,4,469
2014/5/19,177000,33600,BN,Appartement,58,3,
2015/1/30,789000,33600,BR,Maison,130,4,296
2015/1/30,789000,33600,BR,Maison,130,4,420
2015/5/20,555000,33600,BK,Maison,60,2,403
2015/5/20,555000,33600,BK,Maison,120,4,403
2015/7/7,110000,33600,KB,Maison,68,4,395
2016/9/16,220000,33600,BN,Maison,110,5,355
2016/11/9,129000,33600,BN,Maison,46,2,
2016/12/28,193000,33600,BN,Maison,88,4,
2017/11/29,213000,33600,BN,Appartement,57,3,
2017/12/18,350000,33600,KC,Maison,85,3,718
2018/6/6,294000,33600,BN,Appartement,81,4,
2018/7/26,200000,33600,BN,Appartement,56,3,
2018/11/21,329000,33600,DZ,Maison,66,3,420
2018/11/16,350000,33600,CN,Maison,101,4,626
2018/11/27,268025,33600,BN,Appartement,79,4,
2019/6/19,340000,33600,AE,Maison,120,6,1250
2019/6/19,340000,33600,AE,Maison,120,6,1557
2014/7/29,254109,33600,BK,Maison,88,4,267
2014/8/29,250000,33600,BI,Maison,78,3,386
2014/12/13,65000,33600,EW,Appartement,22,1,
2015/2/23,63660,33600,EW,Appartement,22,1,
2016/1/22,240000,33600,BE,Maison,63,3,769
2016/8/22,82000,33600,EW,Appartement,22,1,
2016/10/6,86500,33600,EW,Appartement,26,1,
2016/12/19,82500,33600,EW,Appartement,22,1,
2017/6/14,215000,33600,KH,Maison,40,3,460
2017/6/9,300000,33600,BK,Maison,108,4,410
2017/10/27,401700,33600,BE,Maison,63,3,769
2018/4/26,357000,33600,BK,Maison,108,4,410
2019/1/22,220000,33600,EW,Appartement,22,1,
2019/4/8,92000,33600,EW,Appartement,28,1,
2019/6/28,636343,33600,IP,Maison,141,6,500
2019/6/28,636343,33600,IP,Maison,141,6,408
2016/2/22,345000,33600,CX,Maison,150,5,
2016/8/31,725000,33600,BR,Maison,130,4,500
2016/8/31,725000,33600,BR,Maison,130,4,182
2017/3/7,440000,33600,CX,Maison,175,6,
2019/1/25,378600,33600,KI,Maison,83,4,205
2019/6/3,492000,33600,CN,Maison,140,5,474
2014/5/28,314300,33600,CY,Maison,83,4,652
2014/7/4,259900,33600,CP,Maison,73,3,413
2014/8/7,382500,33600,CI,Maison,130,5,773
2015/9/3,150000,33600,KE,Maison,60,3,195
2016/7/13,297000,33600,DY,Maison,116,6,352
2017/3/1,692550,33600,KC,Maison,197,5,531
2017/8/30,280050,33600,DE,Maison,96,5,329
2018/3/30,375000,33600,DZ,Maison,149,5,478
2014/2/14,118000,33600,BE,Appartement,49,2,
2014/4/17,406730,33600,EM,Maison,128,5,
2014/4/17,406730,33600,EM,Maison,161,8,
2014/8/11,153000,33600,BE,Appartement,67,3,
2015/4/20,250000,33600,CW,Maison,80,4,436
2015/5/20,97400,33600,BE,Appartement,33,1,
2015/5/12,230000,33600,CW,Maison,70,4,425
2015/6/25,176000,33600,BE,Appartement,67,3,
2015/7/7,259800,33600,CM,Maison,86,4,396
2015/10/19,150500,33600,BE,Appartement,66,3,
2015/11/12,120000,33600,BE,Appartement,48,2,
2016/10/14,119000,33600,BE,Appartement,36,1,
2016/10/24,253000,33600,DI,Maison,83,4,250
2016/10/27,152500,33600,BE,Appartement,67,3,
2016/11/7,220000,33600,KB,Maison,73,4,337
2016/12/15,125000,33600,BE,Appartement,49,2,
2017/1/16,131000,33600,BE,Appartement,49,2,
2017/4/19,200875,33600,BM,Maison,65,3,453
2017/5/22,127000,33600,BE,Appartement,47,2,
2017/6/7,156500,33600,BE,Appartement,67,3,
2017/7/4,269000,33600,EN,Maison,29,1,748
2017/7/4,269000,33600,EN,Maison,64,4,748
2017/8/10,276500,33600,BH,Maison,98,4,
2017/7/13,182000,33600,BE,Appartement,67,3,
2017/9/11,183000,33600,BE,Appartement,69,3,
2017/9/6,168000,33600,BE,Appartement,67,3,
2017/10/31,138900,33600,BE,Appartement,66,3,
2018/8/7,155000,33600,BE,Appartement,49,2,
2018/12/20,215000,33600,BE,Appartement,71,3,
2019/5/21,245000,33600,BE,Appartement,66,3,
2014/7/28,627000,33600,KE,Maison,158,7,1123
2016/3/15,195000,33600,KB,Maison,95,5,386
2016/11/15,285000,33600,EN,Maison,111,5,571
2017/1/18,275000,33600,KA,Maison,92,4,603
2017/8/3,365225,33600,KL,Maison,100,5,800
2017/8/3,365225,33600,KL,Maison,100,5,873
2017/11/27,415000,33600,CS,Maison,122,5,421
2017/11/27,415000,33600,CS,Maison,122,5,592
2017/12/15,423000,33600,KB,Maison,187,7,369
2017/12/15,423000,33600,KB,Maison,187,7,500
2018/1/9,255000,33600,BK,Maison,51,3,442
2018/2/2,280000,33600,BK,Maison,74,3,204
2018/10/29,513720,33600,KH,Maison,139,5,647
2019/6/24,274500,33600,BI,Maison,90,5,112
2014/4/17,223000,33600,BZ,Maison,80,4,692
2014/12/20,72500,33600,DI,Appartement,23,1,
2015/1/30,535000,33600,DR,Maison,175,5,174
2015/1/30,535000,33600,DR,Maison,175,5,500
2015/2/5,280000,33600,CL,Maison,97,5,487
2015/11/19,148000,33600,DE,Maison,55,3,288
2015/12/24,89000,33600,DI,Appartement,38,1,
2016/6/10,230000,33600,BI,Maison,72,4,659
2016/8/17,87000,33600,DI,Appartement,39,1,
2016/9/9,366800,33600,HZ,Maison,128,5,800
2016/11/9,326500,33600,DZ,Maison,97,5,685
2016/11/22,75000,33600,DI,Appartement,24,1,
2017/7/7,120300,33600,DI,Appartement,29,1,
2017/9/1,120000,33600,DI,Appartement,38,1,
2017/10/18,400000,33600,KE,Maison,100,4,484
2019/5/23,103500,33600,DI,Appartement,25,1,
2014/4/7,203000,33600,KE,Maison,74,4,
2014/7/10,152000,33600,KE,Appartement,38,2,
2014/9/9,139000,33600,KE,Appartement,39,2,
2014/9/9,286690,33600,DX,Maison,77,4,509
2015/2/9,200000,33600,KE,Appartement,56,3,
2016/3/2,249000,33600,IN,Maison,197,6,588
2016/7/21,160000,33600,IN,Maison,197,6,588
2016/11/23,308800,33600,KE,Maison,74,4,
2018/1/3,251000,33600,KE,Appartement,56,3,
2019/1/8,332000,33600,KE,Maison,95,4,
2014/6/27,376800,33600,BK,Maison,95,4,285
2015/4/7,227500,33600,EN,Maison,40,1,510
2015/4/7,227500,33600,EN,Maison,15,1,510
2015/7/24,357700,33600,CT,Maison,174,5,702
2016/4/12,349500,33600,BI,Maison,85,4,637
2017/3/9,380800,33600,BK,Maison,95,4,285
2018/5/23,375000,33600,IM,Maison,100,5,890
2018/6/12,380000,33600,CY,Maison,121,6,297
2018/7/24,520000,33600,CT,Maison,174,5,702
2018/8/27,580000,33600,KS,Maison,130,5,800
2015/1/5,107250,33600,CS,Maison,82,4,549
2017/9/13,298100,33600,KB,Maison,81,5,265
2018/6/13,460000,33600,DZ,Maison,108,4,257
2018/9/14,783000,33600,BM,Maison,200,6,1547
2018/9/14,783000,33600,BM,Maison,200,6,630
2018/12/21,2000000,33600,IN,Maison,171,8,752
2014/6/27,200000,33600,EV,Maison,72,4,543
2014/9/29,274000,33600,CS,Maison,105,5,
2015/7/24,215000,33600,CN,Maison,114,6,610
2017/3/20,412500,33600,KD,Maison,119,5,349
2017/9/1,570000,33600,CY,Maison,140,6,560
2018/4/5,230000,33600,BK,Appartement,36,2,264
2018/4/5,230000,33600,BK,Appartement,36,2,264
2018/4/5,230000,33600,BK,Maison,44,2,264
2018/6/29,138200,33600,CS,Appartement,42,2,
2018/7/12,300000,33600,CM,Maison,98,5,296
2018/9/7,351500,33600,KB,Appartement,80,3,685
2018/9/7,351500,33600,KB,Appartement,60,3,685
2018/9/7,351500,33600,KB,Appartement,20,1,685
2014/2/28,165000,33600,ET,Appartement,70,3,
2014/7/28,194850,33600,ET,Appartement,74,3,
2014/8/28,62000,33600,ET,Appartement,18,1,
2014/8/29,385300,33600,CK,Maison,124,3,780
2014/8/29,385300,33600,CK,Maison,124,3,765
2014/9/24,222800,33600,ET,Appartement,105,5,
2014/9/25,276900,33600,ET,Appartement,122,6,
2014/10/8,69500,33600,ET,Appartement,18,1,
2014/10/15,206000,33600,BY,Maison,78,4,272
2014/11/3,119000,33600,ET,Appartement,55,2,
2014/6/26,181000,33600,KL,Maison,146,6,647
2015/1/27,190000,33600,BH,Maison,84,5,489
2015/2/19,150000,33600,ET,Appartement,70,3,
2015/2/24,132000,33600,ET,Appartement,55,2,
2015/5/29,140000,33600,ET,Appartement,55,2,
2015/7/3,270400,33600,BX,Maison,95,4,521
2015/7/28,252000,33600,IP,Maison,91,4,800
2016/4/28,247000,33600,IP,Maison,93,3,801
2017/6/21,333000,33600,DX,Maison,113,4,528
2017/9/18,203580,33600,BX,Maison,92,5,251
2018/6/8,280000,33600,KA,Maison,88,5,848
2015/6/1,285000,33600,KD,Maison,106,3,229
2015/11/16,235500,33600,BI,Maison,98,4,392
2016/2/10,223000,33600,DX,Maison,66,3,621
2016/7/18,450010,33600,KL,Maison,144,6,1071
2016/11/10,336700,33600,KH,Maison,123,5,573
2018/5/17,423570,33600,BI,Maison,98,4,392
2019/1/23,320000,33600,AY,Maison,74,4,298
2019/3/29,420000,33600,CM,Maison,96,5,644
2015/6/1,205000,33600,KB,Maison,76,3,
2015/10/2,515000,33600,KB,Maison,141,5,800
2016/4/26,218200,33600,KB,Maison,75,3,
2016/8/19,209000,33600,KB,Maison,75,3,
2016/10/12,350000,33600,CL,Maison,121,4,1086
2017/5/10,150000,33600,BI,Maison,43,2,170
2017/5/12,175000,33600,HR,Maison,64,3,701
2017/12/6,212000,33600,BI,Maison,53,3,343
2017/12/6,270000,33600,BI,Maison,53,3,343
2018/11/27,359000,33600,DS,Maison,122,4,
2019/2/14,241400,33600,KB,Maison,80,3,
2014/1/27,218250,33600,AY,Maison,91,5,
2014/1/31,241000,33600,EK,Maison,140,5,985
2014/2/24,253600,33600,BX,Maison,130,5,363
2014/5/28,269000,33600,BI,Maison,86,4,391
2014/11/21,240000,33600,AY,Maison,98,5,
2015/5/13,335000,33600,CI,Maison,122,6,547
2015/10/5,210000,33600,BZ,Maison,95,5,350
2016/7/1,261500,33600,AY,Maison,104,5,
2016/8/2,235000,33600,AY,Maison,109,6,
2016/12/22,338400,33600,AY,Maison,91,4,
2017/3/28,246100,33600,AY,Maison,91,4,
2017/7/10,240000,33600,AY,Maison,91,4,
2017/11/28,293800,33600,AY,Maison,91,5,
2017/12/15,315000,33600,AY,Maison,98,5,
2018/2/8,450000,33600,KD,Maison,137,5,805
2018/2/8,450000,33600,KD,Maison,137,5,500
2018/4/12,265400,33600,AY,Maison,91,4,
2018/5/30,307000,33600,BZ,Maison,95,5,350
2018/9/20,511650,33600,EK,Maison,140,5,985
2019/1/10,300000,33600,AY,Maison,104,6,
2019/6/12,296037,33600,AY,Maison,91,4,
2014/3/27,86500,33600,DI,Appartement,30,1,
2014/10/1,76200,33600,DI,Appartement,45,2,
2014/10/15,83000,33600,DI,Appartement,30,1,
2014/10/14,78200,33600,DI,Appartement,30,1,
2014/11/27,481043,33600,CS,Maison,163,7,1012
2015/5/22,350000,33600,CV,Maison,100,4,591
2015/8/28,183500,33600,DN,Maison,118,4,403
2015/9/8,73000,33600,DI,Appartement,30,1,
2015/9/16,68000,33600,DI,Appartement,30,1,
2015/9/23,112000,33600,DI,Appartement,45,2,
2016/3/17,87500,33600,DI,Appartement,30,1,
2016/5/25,80000,33600,DI,Appartement,30,1,
2016/6/20,80000,33600,DI,Appartement,30,1,
2016/8/22,82000,33600,DI,Appartement,30,1,
2016/9/2,85000,33600,DI,Appartement,30,1,
